ticket,strategy,direction,open_time,close_time,open_price,close_price,lots,sl,tp,profit,close_reason,regime
160,ORB,SELL,2026-03-25 10:00:00,2026-03-25 16:00:00,2711.16,2697.1300000000006,0.01,2719.79,2697.1300000000006,140.2999999999929,TP,RANGE
161,QUANT,SELL,2026-03-25 18:00:00,2026-03-25 22:00:00,2685.2,2680.37,0.01,2698.321785714286,2659.0464285714284,48.29999999999927,TIME,RANGE
162,ORB,BUY,2026-03-26 09:00:00,2026-03-26 10:00:00,2690.25,2694.269999999999,0.01,2674.5775000000003,2694.269999999999,40.19999999999072,TP,RANGE
163,QUANT,BUY,2026-03-26 10:00:00,2026-03-26 14:00:00,2693.96,2681.7253571428573,0.01,2681.7253571428573,2718.3392857142853,-122.34642857142717,SL,RANGE
164,ORB,SELL,2026-03-26 14:00:00,2026-03-26 20:00:00,2677.41,2659.8800000000006,0.01,2694.13,2659.8800000000006,175.2999999999929,TP,RANGE
165,QUANT,SELL,2026-03-26 18:00:00,2026-03-26 20:00:00,2661.2999999999997,2675.3742857142856,0.01,2675.3742857142856,2633.2414285714285,-140.74285714285907,SL,RANGE
166,QUANT,SELL,2026-03-27 05:00:00,2026-03-27 09:00:00,2665.6299999999997,2675.113214285714,0.01,2675.113214285714,2646.7535714285714,-94.83214285714439,SL,RANGE
167,QUANT,BUY,2026-03-30 08:00:00,2026-03-30 12:00:00,2698.48,2709.77,0.01,2687.599642857143,2720.150714285714,112.89999999999964,TIME,RANGE
168,ORB,BUY,2026-03-30 09:00:00,2026-03-30 15:00:00,2710.2000000000003,2684.2799999999997,0.01,2684.2799999999997,2747.55,-259.2000000000053,SL,RANGE
169,QUANT,BUY,2026-03-31 08:00:00,2026-03-31 10:00:00,2689.02,2710.7485714285713,0.01,2678.110714285714,2710.7485714285713,217.28571428571286,TP,RANGE
170,ORB,BUY,2026-03-31 09:00:00,2026-03-31 11:00:00,2699.57,2724.3600000000006,0.01,2679.6299999999997,2724.3600000000006,247.90000000000418,TP,RANGE
172,ORB,SELL,2026-03-31 14:00:00,2026-03-31 15:00:00,2691.43,2698.29,0.01,2698.29,2681.92,-68.60000000000127,SL,RANGE
171,QUANT,BUY,2026-03-31 13:00:00,2026-03-31 17:00:00,2693.59,2696.94,0.01,2677.820714285714,2725.0385714285717,33.49999999999909,TIME,RANGE
173,ORB,BUY,2026-03-31 15:00:00,2026-04-01 01:00:00,2698.69,2708.2,0.01,2693.4199999999996,2708.2,95.09999999999764,TP,RANGE
174,QUANT,BUY,2026-04-01 06:00:00,2026-04-01 09:00:00,2702.38,2719.5742857142855,0.01,2693.737857142857,2719.5742857142855,171.94285714285343,TP,RANGE
175,ORB,BUY,2026-04-01 09:00:00,2026-04-01 16:00:00,2719.2200000000003,2698.95,0.01,2698.95,2749.31,-202.70000000000437,SL,RANGE
176,QUANT,BUY,2026-04-02 08:00:00,2026-04-02 11:00:00,2703.6400000000003,2723.1700000000005,0.01,2693.83,2723.1700000000005,195.300000000002,TP,RANGE
177,ORB,BUY,2026-04-02 09:00:00,2026-04-02 13:00:00,2709.9,2690.1499999999996,0.01,2690.1499999999996,2737.05,-197.50000000000455,SL,RANGE
178,QUANT,SELL,2026-04-02 13:00:00,2026-04-02 17:00:00,2694.64,2703.38,0.01,2708.171071428572,2667.667857142857,-87.40000000000236,TIME,RANGE
179,QUANT,BUY,2026-04-03 09:00:00,2026-04-03 12:00:00,2706.2000000000003,2699.0985714285716,0.01,2699.0985714285716,2720.3128571428574,-71.01428571428642,SL,RANGE
180,ORB,SELL,2026-04-03 11:00:00,2026-04-03 14:00:00,2699.98,2683.63,0.01,2708.46,2683.63,163.4999999999991,TP,RANGE
181,QUANT,SELL,2026-04-03 16:00:00,2026-04-03 20:00:00,2688.39,2689.75,0.01,2701.0660714285714,2663.127857142857,-13.600000000001273,TIME,RANGE
182,ORB,BUY,2026-04-06 09:00:00,2026-04-06 15:00:00,2714.84,2736.1299999999997,0.01,2702.06,2736.1299999999997,212.8999999999951,TP,RANGE
183,QUANT,BUY,2026-04-06 16:00:00,2026-04-06 20:00:00,2750.0,2761.04,0.01,2738.0064285714284,2773.8971428571426,110.39999999999964,TIME,RANGE
185,QUANT,SELL,2026-04-07 10:00:00,2026-04-07 14:00:00,2754.3199999999997,2770.510357142857,0.01,2770.510357142857,2722.0292857142854,-161.90357142857465,SL,RANGE
184,ORB,SELL,2026-04-07 09:00:00,2026-04-07 17:00:00,2766.83,2784.27,0.01,2784.27,2736.140000000001,-174.40000000000055,SL,RANGE
186,QUANT,BUY,2026-04-07 14:00:00,2026-04-07 18:00:00,2767.2000000000003,2799.22,0.01,2748.970714285714,2803.5685714285714,320.19999999999527,TIME,RANGE
187,QUANT,BUY,2026-04-07 20:00:00,2026-04-08 00:00:00,2810.7000000000003,2816.6,0.01,2791.241785714286,2849.5264285714284,58.99999999999636,TIME,RANGE
188,QUANT,BUY,2026-04-08 09:00:00,2026-04-08 11:00:00,2836.1800000000003,2822.032857142857,0.01,2822.032857142857,2864.3842857142854,-141.4714285714308,SL,RANGE
189,ORB,BUY,2026-04-08 09:00:00,2026-04-08 12:00:00,2836.1800000000003,2804.1899999999996,0.01,2804.1899999999996,2894.9900000000002,-319.9000000000069,SL,RANGE
190,QUANT,SELL,2026-04-09 08:00:00,2026-04-09 11:00:00,2750.37,2729.322857142857,0.01,2760.938571428572,2729.322857142857,210.47142857142717,TP,RANGE
191,ORB,SELL,2026-04-09 09:00:00,2026-04-09 11:00:00,2746.75,2760.28,0.01,2760.28,2725.7400000000002,-135.300000000002,SL,RANGE
192,QUANT,SELL,2026-04-09 11:00:00,2026-04-09 15:00:00,2730.08,2704.0164285714286,0.01,2743.156785714286,2704.0164285714286,260.6357142857132,TP,RANGE
193,ORB,SELL,2026-04-09 15:00:00,2026-04-09 20:00:00,2703.4199999999996,2718.96,0.01,2718.96,2696.41,-155.40000000000418,SL,RANGE
194,QUANT,SELL,2026-04-09 18:00:00,2026-04-09 20:00:00,2700.6299999999997,2717.2135714285714,0.01,2717.2135714285714,2667.552857142857,-165.8357142857176,SL,RANGE
195,QUANT,SELL,2026-04-10 06:00:00,2026-04-10 09:00:00,2721.49,2732.082142857143,0.01,2732.082142857143,2700.3957142857143,-105.92142857143244,SL,RANGE
196,QUANT,BUY,2026-04-10 09:00:00,2026-04-10 13:00:00,2728.86,2750.9614285714288,0.01,2717.7642857142855,2750.9614285714288,221.01428571428642,TP,RANGE
197,ORB,BUY,2026-04-10 09:00:00,2026-04-10 13:00:00,2728.86,2747.3100000000004,0.01,2712.3999999999996,2747.3100000000004,184.50000000000273,TP,RANGE
199,QUANT,SELL,2026-04-10 17:00:00,2026-04-10 21:00:00,2730.14,2721.23,0.01,2748.9510714285716,2692.607857142857,89.09999999999854,TIME,RANGE
198,ORB,SELL,2026-04-10 16:00:00,2026-04-13 00:00:00,2729.1899999999996,2720.85,0.01,2765.3,2668.1999999999994,83.39999999999691,TIME,RANGE
200,QUANT,BUY,2026-04-13 08:00:00,2026-04-13 12:00:00,2729.2200000000003,2746.02,0.01,2718.282857142857,2751.0042857142857,167.99999999999727,TIME,RANGE
201,ORB,BUY,2026-04-13 09:00:00,2026-04-13 13:00:00,2732.73,2752.1400000000003,0.01,2722.8199999999997,2752.1400000000003,194.1000000000031,TP,RANGE
202,ORB,SELL,2026-04-13 14:00:00,2026-04-13 15:00:00,2740.9399999999996,2726.97,0.01,2752.4900000000002,2726.97,139.699999999998,TP,RANGE
203,QUANT,SELL,2026-04-13 15:00:00,2026-04-13 19:00:00,2728.8199999999997,2740.15,0.01,2745.404642857143,2695.740714285714,-113.30000000000382,TIME,RANGE
204,QUANT,BUY,2026-04-13 20:00:00,2026-04-14 00:00:00,2752.9500000000003,2758.89,0.01,2733.2057142857143,2792.3485714285716,59.399999999996,TIME,RANGE
205,QUANT,BUY,2026-04-14 06:00:00,2026-04-14 08:00:00,2755.52,2743.5446428571427,0.01,2743.5446428571427,2779.380714285714,-119.7535714285732,SL,RANGE
206,QUANT,BUY,2026-04-14 08:00:00,2026-04-14 12:00:00,2756.25,2781.3557142857144,0.01,2743.6521428571427,2781.3557142857144,251.05714285714384,TP,RANGE
207,ORB,BUY,2026-04-14 10:00:00,2026-04-14 12:00:00,2765.38,2795.9499999999994,0.01,2742.27,2795.9499999999994,305.69999999999254,TP,RANGE
208,QUANT,BUY,2026-04-14 16:00:00,2026-04-14 20:00:00,2807.1200000000003,2809.29,0.01,2787.556785714286,2846.156428571429,21.69999999999618,TIME,RANGE
209,ORB,BUY,2026-04-14 16:00:00,2026-04-15 04:00:00,2807.1200000000003,2807.0,0.01,2774.95,2839.87,-1.200000000003456,TIME,RANGE
210,ORB,SELL,2026-04-15 09:00:00,2026-04-15 10:00:00,2809.14,2805.656142857142,0.01,2815.8834642857146,2805.656142857142,34.83857142857687,TP,RANGE
211,QUANT,BUY,2026-04-15 14:00:00,2026-04-15 18:00:00,2853.73,2855.23,0.01,2840.5514285714285,2879.997142857143,15.0,TIME,RANGE
212,ORB,BUY,2026-04-15 14:00:00,2026-04-16 02:00:00,2853.73,2844.92,0.01,2819.47,2892.5199999999995,-88.09999999999945,TIME,RANGE
213,QUANT,BUY,2026-04-17 09:00:00,2026-04-17 13:00:00,2848.0800000000004,2844.02,0.01,2833.4367857142856,2877.276428571429,-40.600000000004,TIME,RANGE
214,ORB,BUY,2026-04-17 09:00:00,2026-04-17 18:00:00,2848.0800000000004,2825.1699999999996,0.01,2825.1699999999996,2861.51,-229.10000000000764,SL,RANGE
215,QUANT,SELL,2026-04-20 09:00:00,2026-04-20 13:00:00,2785.85,2789.66,0.01,2799.6789285714285,2758.282142857143,-38.099999999999454,TIME,RANGE
216,ORB,SELL,2026-04-20 09:00:00,2026-04-20 21:00:00,2785.85,2782.39,0.01,2821.88,2764.1000000000004,34.600000000000364,TIME,RANGE
217,QUANT,SELL,2026-04-21 09:00:00,2026-04-21 11:00:00,2750.5499999999997,2725.0864285714288,0.01,2763.3267857142855,2725.0864285714288,254.63571428570958,TP,RANGE
218,ORB,SELL,2026-04-21 09:00:00,2026-04-21 14:00:00,2750.5499999999997,2714.5,0.01,2772.4900000000002,2714.5,360.4999999999972,TP,RANGE
219,QUANT,SELL,2026-04-21 11:00:00,2026-04-21 15:00:00,2725.49,2701.76,0.01,2739.1207142857143,2698.318571428572,237.29999999999563,TIME,RANGE
220,QUANT,SELL,2026-04-21 15:00:00,2026-04-21 19:00:00,2701.73,2687.72,0.01,2717.6760714285715,2669.9278571428576,140.10000000000218,TIME,RANGE
221,QUANT,SELL,2026-04-22 08:00:00,2026-04-22 12:00:00,2677.89,2674.74,0.01,2688.590357142857,2656.5792857142856,31.50000000000091,TIME,RANGE
222,ORB,SELL,2026-04-22 10:00:00,2026-04-22 22:00:00,2675.8399999999997,2658.69,0.01,2691.59,2647.8100000000004,171.49999999999636,TIME,RANGE
224,QUANT,SELL,2026-04-23 11:00:00,2026-04-23 13:00:00,2650.75,2660.641428571429,0.01,2660.641428571429,2631.057142857143,-98.9142857142906,SL,RANGE
225,QUANT,BUY,2026-04-23 13:00:00,2026-04-23 14:00:00,2665.0,2654.0328571428568,0.01,2654.0328571428568,2686.844285714286,-109.67142857143244,SL,RANGE
223,ORB,BUY,2026-04-23 09:00:00,2026-04-23 16:00:00,2654.4900000000002,2668.2799999999997,0.01,2635.95,2668.2799999999997,137.8999999999951,TP,RANGE
226,QUANT,SELL,2026-04-23 14:00:00,2026-04-23 16:00:00,2654.4599999999996,2666.7535714285714,0.01,2666.7535714285714,2629.9628571428566,-122.93571428571795,SL,RANGE
227,QUANT,SELL,2026-04-24 06:00:00,2026-04-24 10:00:00,2663.3199999999997,2675.158214285714,0.01,2675.158214285714,2639.733571428571,-118.38214285714457,SL,RANGE
228,ORB,SELL,2026-04-24 09:00:00,2026-04-24 10:00:00,2658.5499999999997,2665.71,0.01,2665.71,2651.2800000000007,-71.60000000000309,SL,RANGE
229,QUANT,BUY,2026-04-24 10:00:00,2026-04-24 13:00:00,2680.48,2669.3767857142852,0.01,2669.3767857142852,2702.5964285714285,-111.03214285714785,SL,RANGE
230,ORB,BUY,2026-04-24 10:00:00,2026-04-24 14:00:00,2680.48,2661.96,0.01,2661.96,2687.749999999999,-185.19999999999982,SL,RANGE
231,QUANT,BUY,2026-04-27 08:00:00,2026-04-27 10:00:00,2649.2000000000003,2639.1307142857145,0.01,2639.1307142857145,2669.2485714285713,-100.69285714285797,SL,RANGE
232,ORB,SELL,2026-04-27 10:00:00,2026-04-27 16:00:00,2631.1099999999997,2652.5600000000004,0.01,2652.5600000000004,2590.599999999999,-214.50000000000728,SL,RANGE
233,QUANT,SELL,2026-04-28 07:00:00,2026-04-28 11:00:00,2646.81,2652.47,0.01,2656.8567857142857,2626.8064285714286,-56.599999999998545,TIME,RANGE
234,ORB,BUY,2026-04-28 09:00:00,2026-04-28 12:00:00,2649.07,2656.76,0.01,2645.0699999999997,2656.76,76.90000000000055,TP,RANGE
235,QUANT,BUY,2026-04-28 11:00:00,2026-04-28 15:00:00,2652.5,2665.51,0.01,2644.045357142857,2669.3192857142853,130.10000000000218,TIME,RANGE
236,QUANT,BUY,2026-04-28 15:00:00,2026-04-28 19:00:00,2665.5400000000004,2670.87,0.01,2655.0389285714286,2686.452142857143,53.299999999994725,TIME,RANGE
238,QUANT,BUY,2026-04-29 11:00:00,2026-04-29 12:00:00,2682.9700000000003,2674.4874999999997,0.01,2674.4874999999997,2699.8450000000003,-84.82500000000528,SL,RANGE
237,ORB,BUY,2026-04-29 10:00:00,2026-04-29 17:00:00,2683.0400000000004,2669.0299999999997,0.01,2669.0299999999997,2688.8100000000004,-140.10000000000673,SL,RANGE
239,ORB,BUY,2026-04-30 10:00:00,2026-04-30 14:00:00,2664.76,2650.97,0.01,2650.97,2674.4100000000003,-137.90000000000418,SL,RANGE
240,QUANT,SELL,2026-04-30 12:00:00,2026-04-30 15:00:00,2654.93,2634.937142857143,0.01,2664.9714285714285,2634.937142857143,199.92857142856792,TP,RANGE
241,QUANT,SELL,2026-04-30 19:00:00,2026-04-30 23:00:00,2640.7799999999997,2646.06,0.01,2657.0764285714286,2608.2771428571427,-52.800000000002,TIME,RANGE
242,ORB,BUY,2026-05-01 09:00:00,2026-05-01 11:00:00,2661.9500000000003,2653.12,0.01,2653.12,2672.88,-88.30000000000382,SL,RANGE
243,QUANT,SELL,2026-05-01 11:00:00,2026-05-01 12:00:00,2647.29,2660.0539285714285,0.01,2660.0539285714285,2621.852142857143,-127.6392857142855,SL,RANGE
244,ORB,SELL,2026-05-01 11:00:00,2026-05-01 12:00:00,2647.29,2658.7000000000003,0.01,2658.7000000000003,2636.36,-114.10000000000309,SL,RANGE
246,QUANT,SELL,2026-05-04 16:00:00,2026-05-04 17:00:00,2688.97,2702.71,0.01,2702.71,2661.58,-137.40000000000236,SL,RANGE
245,ORB,BUY,2026-05-04 10:00:00,2026-05-04 19:00:00,2698.9500000000003,2750.8999999999996,0.01,2669.02,2750.8999999999996,519.4999999999936,TP,RANGE
247,QUANT,BUY,2026-05-04 19:00:00,2026-05-04 23:00:00,2742.78,2736.95,0.01,2721.297857142857,2785.654285714286,-58.30000000000382,TIME,RANGE
248,ORB,BUY,2026-05-05 09:00:00,2026-05-05 11:00:00,2741.65,2746.84,0.01,2734.47,2746.84,51.900000000000546,TP,RANGE
250,ORB,BUY,2026-05-05 15:00:00,2026-05-05 18:00:00,2771.69,2786.74,0.01,2761.2799999999997,2786.74,150.49999999999727,TP,RANGE
249,QUANT,BUY,2026-05-05 15:00:00,2026-05-05 19:00:00,2771.69,2785.25,0.01,2758.133214285714,2798.7135714285714,135.59999999999945,TIME,RANGE
251,QUANT,BUY,2026-05-05 20:00:00,2026-05-06 00:00:00,2811.07,2816.24,0.01,2792.565357142857,2847.989285714286,51.69999999999618,TIME,RANGE
252,ORB,SELL,2026-05-06 10:00:00,2026-05-06 13:00:00,2806.85,2819.7400000000002,0.01,2819.7400000000002,2787.08,-128.90000000000327,SL,RANGE
253,QUANT,BUY,2026-05-06 11:00:00,2026-05-06 15:00:00,2811.3100000000004,2805.64,0.01,2797.804642857143,2838.2307142857144,-56.700000000005275,TIME,RANGE
254,ORB,SELL,2026-05-06 15:00:00,2026-05-06 18:00:00,2805.6099999999997,2820.23,0.01,2820.23,2787.4200000000005,-146.20000000000346,SL,RANGE
255,QUANT,BUY,2026-05-07 00:00:00,2026-05-07 04:00:00,2807.1600000000003,2802.52,0.01,2789.2285714285717,2842.932857142857,-46.400000000003274,TIME,RANGE
256,QUANT,BUY,2026-05-07 05:00:00,2026-05-07 09:00:00,2807.11,2808.9,0.01,2790.397857142857,2840.4442857142853,17.899999999999636,TIME,RANGE
258,ORB,SELL,2026-05-07 10:00:00,2026-05-07 12:00:00,2801.37,2819.48,0.01,2819.48,2778.44,-181.10000000000127,SL,RANGE
257,QUANT,BUY,2026-05-07 09:00:00,2026-05-07 13:00:00,2808.9300000000003,2801.19,0.01,2795.990357142857,2834.719285714286,-77.40000000000236,TIME,RANGE
259,QUANT,SELL,2026-05-08 11:00:00,2026-05-08 12:00:00,2808.6099999999997,2820.2146428571427,0.01,2820.2146428571427,2785.490714285714,-116.04642857143062,SL,RANGE
260,ORB,SELL,2026-05-08 11:00:00,2026-05-08 15:00:00,2808.6099999999997,2841.15,0.01,2841.15,2770.22,-325.4000000000042,SL,RANGE
261,QUANT,BUY,2026-05-11 01:00:00,2026-05-11 03:00:00,2842.2200000000003,2827.9753571428573,0.01,2827.9753571428573,2870.6192857142855,-142.44642857142935,SL,RANGE
262,QUANT,SELL,2026-05-12 03:00:00,2026-05-12 07:00:00,2824.5699999999997,2825.62,0.01,2839.7692857142856,2794.2614285714285,-10.500000000001819,TIME,RANGE
263,ORB,BUY,2026-05-12 10:00:00,2026-05-12 12:00:00,2826.9700000000003,2860.2400000000002,0.01,2810.0499999999997,2860.2400000000002,332.6999999999999,TP,RANGE
264,ORB,SELL,2026-05-12 14:00:00,2026-05-12 16:00:00,2847.68,2842.1947142857143,0.01,2855.243821428571,2842.1947142857143,54.8528571428551,TP,RANGE
265,QUANT,BUY,2026-05-12 18:00:00,2026-05-12 22:00:00,2839.65,2832.82,0.01,2822.9560714285712,2872.947857142857,-68.29999999999927,TIME,RANGE
266,QUANT,SELL,2026-05-13 00:00:00,2026-05-13 04:00:00,2830.6699999999996,2802.6671428571426,0.01,2844.7164285714284,2802.6671428571426,280.0285714285701,TP,RANGE
267,QUANT,SELL,2026-05-13 08:00:00,2026-05-13 10:00:00,2823.97,2837.346785714286,0.01,2837.346785714286,2797.3064285714286,-133.76785714286143,SL,RANGE
268,ORB,BUY,2026-05-13 09:00:00,2026-05-13 10:00:00,2825.7000000000003,2831.45,0.01,2821.83,2831.45,57.49999999999545,TP,RANGE
269,QUANT,BUY,2026-05-13 13:00:00,2026-05-13 16:00:00,2865.36,2844.3782142857144,0.01,2844.3782142857144,2907.2335714285714,-209.81785714285706,SL,RANGE
271,QUANT,SELL,2026-05-13 19:00:00,2026-05-13 23:00:00,2837.5099999999998,2839.24,0.01,2862.7667857142856,2787.0864285714288,-17.300000000000182,TIME,RANGE
270,ORB,SELL,2026-05-13 15:00:00,2026-05-14 03:00:00,2849.79,2833.64,0.01,2871.0,2824.4600000000005,161.5000000000009,TIME,RANGE
272,QUANT,SELL,2026-05-14 00:00:00,2026-05-14 04:00:00,2832.23,2839.03,0.01,2852.8185714285714,2791.1428571428573,-68.00000000000182,TIME,RANGE
273,QUANT,BUY,2026-05-14 11:00:00,2026-05-14 13:00:00,2847.46,2839.3567857142857,0.01,2839.3567857142857,2863.576428571428,-81.0321428571433,SL,RANGE
274,QUANT,SELL,2026-05-14 15:00:00,2026-05-14 18:00:00,2841.3399999999997,2854.2925,0.01,2854.2925,2815.525,-129.52500000000327,SL,RANGE
275,ORB,SELL,2026-05-14 16:00:00,2026-05-15 04:00:00,2833.0499999999997,2844.23,0.01,2873.5600000000004,2761.1399999999994,-111.80000000000291,TIME,RANGE
276,ORB,BUY,2026-05-18 09:00:00,2026-05-18 10:00:00,2891.25,2899.64,0.01,2876.02,2899.64,83.89999999999873,TP,RANGE
277,QUANT,BUY,2026-05-18 13:00:00,2026-05-18 15:00:00,2891.02,2916.9142857142856,0.01,2878.027857142857,2916.9142857142856,258.94285714285616,TP,RANGE
278,ORB,BUY,2026-05-18 14:00:00,2026-05-18 20:00:00,2906.1800000000003,2924.1299999999997,0.01,2882.98,2924.1299999999997,179.49999999999363,TP,RANGE
279,QUANT,BUY,2026-05-18 19:00:00,2026-05-18 23:00:00,2917.19,2922.38,0.01,2898.7110714285714,2954.057857142857,51.900000000000546,TIME,RANGE
280,ORB,SELL,2026-05-19 09:00:00,2026-05-19 11:00:00,2903.3399999999997,2921.21,0.01,2921.21,2886.51,-178.70000000000346,SL,RANGE
281,QUANT,SELL,2026-05-20 04:00:00,2026-05-20 08:00:00,2896.8199999999997,2884.04,0.01,2907.257857142857,2876.0342857142855,127.79999999999745,TIME,RANGE
282,QUANT,SELL,2026-05-20 15:00:00,2026-05-20 17:00:00,2889.0,2868.147857142857,0.01,2899.4710714285716,2868.147857142857,208.52142857143008,TP,RANGE
283,ORB,SELL,2026-05-20 16:00:00,2026-05-20 17:00:00,2885.6899999999996,2874.7599999999998,0.01,2892.3100000000004,2874.7599999999998,109.29999999999836,TP,RANGE
284,QUANT,SELL,2026-05-20 17:00:00,2026-05-20 20:00:00,2866.33,2880.2050000000004,0.01,2880.2050000000004,2838.67,-138.75000000000455,SL,RANGE
285,QUANT,SELL,2026-05-20 23:00:00,2026-05-21 03:00:00,2872.89,2876.56,0.01,2886.664285714286,2845.4314285714286,-36.70000000000073,TIME,RANGE
286,ORB,SELL,2026-05-21 09:00:00,2026-05-21 10:00:00,2862.83,2874.8048571428576,0.01,2874.8048571428576,2859.5205714285707,-119.74857142857672,SL,RANGE
287,QUANT,BUY,2026-05-21 10:00:00,2026-05-21 14:00:00,2883.4500000000003,2880.23,0.01,2871.3214285714284,2907.617142857143,-32.20000000000255,TIME,RANGE
288,ORB,BUY,2026-05-21 10:00:00,2026-05-21 14:00:00,2883.4500000000003,2886.7594285714295,0.01,2873.0351428571425,2886.7594285714295,33.0942857142918,TP,RANGE
289,QUANT,SELL,2026-05-22 03:00:00,2026-05-22 06:00:00,2881.6699999999996,2898.02,0.01,2898.02,2849.06,-163.50000000000364,SL,RANGE
290,QUANT,SELL,2026-05-25 04:00:00,2026-05-25 08:00:00,2882.3999999999996,2899.4025,0.01,2899.4025,2848.4849999999997,-170.0250000000051,SL,RANGE
291,QUANT,BUY,2026-05-26 03:00:00,2026-05-26 05:00:00,2931.4300000000003,2917.838928571429,0.01,2917.838928571429,2958.5221428571426,-135.91071428571468,SL,RANGE
292,ORB,BUY,2026-05-27 09:00:00,2026-05-27 10:00:00,2847.98,2854.2299999999996,0.01,2834.81,2854.2299999999996,62.49999999999545,TP,RANGE
293,QUANT,BUY,2026-05-27 10:00:00,2026-05-27 11:00:00,2856.53,2844.534285714286,0.01,2844.534285714286,2880.4314285714286,-119.95714285714257,SL,RANGE
295,QUANT,BUY,2026-05-28 12:00:00,2026-05-28 14:00:00,2769.7000000000003,2758.4885714285715,0.01,2758.4885714285715,2792.032857142857,-112.11428571428769,SL,RANGE
294,ORB,BUY,2026-05-28 09:00:00,2026-05-28 21:00:00,2759.17,2752.38,0.01,2735.22,2778.9,-67.89999999999964,TIME,RANGE
296,QUANT,BUY,2026-05-29 10:00:00,2026-05-29 13:00:00,2764.36,2753.174285714286,0.01,2753.174285714286,2786.6414285714286,-111.85714285714312,SL,RANGE
297,ORB,SELL,2026-06-01 09:00:00,2026-06-01 13:00:00,2684.97,2698.96,0.01,2698.96,2665.26,-139.90000000000236,SL,RANGE
298,QUANT,SELL,2026-06-02 00:00:00,2026-06-02 04:00:00,2690.24,2691.37,0.01,2704.9110714285716,2660.9878571428567,-11.300000000001091,TIME,RANGE
299,ORB,BUY,2026-06-02 09:00:00,2026-06-02 11:00:00,2702.2200000000003,2687.24,0.01,2687.24,2708.93,-149.80000000000473,SL,RANGE
300,QUANT,SELL,2026-06-03 08:00:00,2026-06-03 09:00:00,2671.0,2683.8635714285715,0.01,2683.8635714285715,2645.3628571428576,-128.63571428571504,SL,RANGE
301,QUANT,BUY,2026-06-03 09:00:00,2026-06-03 13:00:00,2682.46,2685.62,0.01,2668.490714285714,2710.308571428571,31.599999999998545,TIME,RANGE
302,QUANT,SELL,2026-06-04 08:00:00,2026-06-04 12:00:00,2736.37,2734.46,0.01,2752.2785714285715,2704.642857142857,19.099999999998545,TIME,RANGE
303,ORB,SELL,2026-06-04 11:00:00,2026-06-04 15:00:00,2732.95,2748.86,0.01,2748.86,2705.7400000000002,-159.1000000000031,SL,RANGE
304,ORB,SELL,2026-06-05 09:00:00,2026-06-05 16:00:00,2722.5099999999998,2743.94,0.01,2743.94,2687.1000000000004,-214.3000000000029,SL,RANGE
305,QUANT,SELL,2026-06-08 00:00:00,2026-06-08 03:00:00,2737.0099999999998,2751.0885714285714,0.01,2751.0885714285714,2708.9428571428566,-140.7857142857165,SL,RANGE
306,QUANT,BUY,2026-06-09 11:00:00,2026-06-09 15:00:00,2694.8500000000004,2694.42,0.01,2685.4814285714288,2713.497142857143,-4.30000000000291,TIME,RANGE
307,ORB,BUY,2026-06-09 11:00:00,2026-06-09 19:00:00,2694.8500000000004,2674.46,0.01,2674.46,2719.7799999999993,-203.90000000000327,SL,RANGE
308,QUANT,BUY,2026-06-10 08:00:00,2026-06-10 12:00:00,2716.6000000000004,2718.77,0.01,2703.239285714286,2743.2314285714288,21.69999999999618,TIME,RANGE
309,ORB,BUY,2026-06-10 09:00:00,2026-06-10 13:00:00,2720.1600000000003,2704.2799999999997,0.01,2704.2799999999997,2745.33,-158.80000000000564,SL,RANGE
310,QUANT,SELL,2026-06-10 13:00:00,2026-06-10 15:00:00,2700.98,2715.3735714285717,0.01,2715.3735714285717,2672.2828571428577,-143.93571428571704,SL,RANGE
311,QUANT,BUY,2026-06-11 09:00:00,2026-06-11 11:00:00,2734.3,2723.1485714285714,0.01,2723.1485714285714,2756.512857142857,-111.51428571428823,SL,RANGE
312,ORB,BUY,2026-06-11 09:00:00,2026-06-11 11:00:00,2734.3,2725.1,0.01,2725.1,2744.93,-92.00000000000273,SL,RANGE
313,ORB,BUY,2026-06-12 09:00:00,2026-06-12 14:00:00,2683.9700000000003,2696.7999999999997,0.01,2670.62,2696.7999999999997,128.29999999999472,TP,RANGE
314,QUANT,BUY,2026-06-12 17:00:00,2026-06-12 21:00:00,2708.9700000000003,2718.66,0.01,2693.9539285714286,2738.912142857143,96.899999999996,TIME,RANGE
315,QUANT,BUY,2026-06-15 08:00:00,2026-06-15 09:00:00,2729.52,2721.597857142857,0.01,2721.597857142857,2745.2742857142853,-79.22142857143172,SL,RANGE
316,QUANT,SELL,2026-06-16 01:00:00,2026-06-16 05:00:00,2726.39,2724.39,0.01,2741.8292857142856,2695.6014285714286,20.0,TIME,RANGE
317,QUANT,BUY,2026-06-16 07:00:00,2026-06-16 09:00:00,2733.42,2758.2599999999998,0.01,2720.955,2758.2599999999998,248.3999999999969,TP,RANGE
318,ORB,SELL,2026-06-16 09:00:00,2026-06-16 15:00:00,2725.8799999999997,2748.44,0.01,2748.44,2686.41,-225.600000000004,SL,RANGE
319,QUANT,BUY,2026-06-16 12:00:00,2026-06-16 15:00:00,2730.0,2714.3892857142855,0.01,2714.3892857142855,2761.1314285714284,-156.10714285714494,SL,RANGE
320,QUANT,SELL,2026-06-17 11:00:00,2026-06-17 13:00:00,2662.4599999999996,2637.630714285714,0.01,2674.9196428571427,2637.630714285714,248.2928571428556,TP,RANGE
